id,bedrooms,bathrooms,floors,condition,grade
1826049442,3,2.5,1,3,8
1826049430,4,1.75,2,4,7
1826049426,4,2.75,1,3,8
1826049408,3,1.5,1,4,7
1826049362,3,2.5,2,3,7
1826049225,4,1.75,1,5,7
1826049094,2,1,2,3,7
1825079086,4,2.5,2,3,9
1825079070,3,1.75,1,3,7
1825079046,3,2.5,2,3,7
1825079018,3,1.75,1,3,7
1825079005,4,2.5,2,3,9
1825069072,3,2.5,2,3,11
1825069031,4,1.75,2,4,8
1825069031,4,1.75,2,4,8
1825049013,4,2,1.5,4,7
1824079107,4,2.25,2,4,9
1824079073,5,4.25,2,3,10
1824079052,4,3.25,2,4,10
1824069083,3,1,1,5,8
1824059079,4,2,1,5,8
1824059070,4,2.5,1,3,8
1823099076,3,2.5,2,3,7
1823099056,3,2.5,2,3,9
1823099028,3,2,1,3,7
1823069287,3,2.5,2,3,8
1823069279,5,3.5,2,3,7
1823069213,3,2,1,4,6
1823069155,5,1.75,1,5,7
1823069102,3,2.25,1,3,8
1823069088,2,1.75,1,4,7
1823069059,1,1.75,1,4,4
1823069046,3,1.5,1,2,7
1823059241,4,3.5,2,3,9
1823059223,3,1.75,1,3,7
1823059205,3,1.5,1.5,3,6
1823059159,2,1,1,3,5
1823059106,3,1.75,1,3,7
1823059030,3,1,1,3,7
1823059028,4,1.75,1,3,7
1823049242,3,2.25,1,3,7
1823049202,6,1.5,1,3,7
1823049202,6,1.5,1,3,7
1823049182,3,2,1,2,7
1823049179,4,2,1,3,7
1823049178,2,1,1,3,6
1823049171,5,1.5,1,3,7
1823049144,3,1,1,3,7
1823049046,2,1.5,1,4,7
1823039205,3,2.5,2,3,8
1822500270,4,2.5,2,3,8
1822500160,4,2.5,2,3,8
1822360080,4,2.75,2,3,8
1822350180,3,2.25,2,3,7
1822350070,3,1.5,2,3,7
1822300040,2,1.5,1.5,4,6
1822079046,3,2,1,4,8
1822069116,3,2.5,1,3,9
1822069109,3,2.5,1,4,8
1822069097,6,3,2,3,7
1822069052,5,2.5,1,4,7
1822069041,6,2,2,4,8
1822059440,4,3.5,2,3,10
1822059382,3,1.75,1,3,7
1822059331,3,1.5,1,3,7
1822059156,3,3.5,1,3,10
1822059073,3,1,1,3,7
1822059057,2,1,1,3,4
1822039225,3,2.5,1.5,5,8
1822039138,2,2.25,2,4,8
1821069072,3,1.5,1.5,2,7
1821059264,4,1.5,1,4,7
1821059067,3,1,1.5,4,6
1820069019,2,1,1,5,6
1819800286,2,1,1,4,6
1819800042,2,1,1,4,7
1818800289,3,2.75,1,3,9
1818800235,4,2.75,1,5,8
1818800144,3,2.5,1,4,8
1814800060,4,3.5,1.5,3,8
1807900300,6,3,1,3,6
1806900502,3,3.25,2,3,8
1806900499,3,3.25,2,3,8
1802000060,5,2.25,1,3,8
1798000100,5,3,1.5,4,8
1797501275,5,2.75,2,4,7
1797500985,4,2.25,2,5,8
1797500780,3,2,2,3,8
1797500600,5,3.5,2,3,8
1797500530,1,1,1,3,7
1797500435,2,1,1,4,7
1797500230,4,3,2,3,8
1796700160,4,2.5,2,3,7
1796500100,3,1.75,1,3,7
1796381120,3,2,1,4,7
1796381070,3,2.5,1,4,7
1796380960,3,2,1,3,7
1796380330,3,2,1,4,7
1796380310,3,2,1,3,7
1796380060,3,2,1,5,7
1796370930,3,2.5,2,4,7
1796370730,3,2,1,4,7
1796370590,3,2,1,3,7
1796370180,3,2.25,2,4,7
1796370150,3,2.25,2,4,7
1796361140,3,1.75,1,3,7
1796361100,3,2.25,1,4,7
1796360990,3,1.75,1,3,7
1796360870,3,1.75,1,4,7
1796360470,3,1.75,1,3,7
1796360370,3,1.75,1,4,7
1796360350,3,1.75,1,5,7
1796360340,3,2,2,4,8
1796360080,2,1.75,1,4,7
1796351080,3,2,1,4,7
1796350690,3,2,1,3,7
1796350570,3,1.75,1,3,7
1796350300,2,1,1,4,6
1796350080,3,1.75,1,4,7
1796250140,3,2.5,2,4,8
1796200140,3,1.75,1,4,7
1796100140,3,1.5,1,2,7
1796100015,4,3.5,2,3,9
1796100010,3,3,1,4,10
1796000120,4,2,1,4,8
1795920440,4,2.25,2,3,8
1795920350,3,2.25,2,3,8
1795920310,4,3.75,2,4,8
1795920250,3,2.25,2,4,8
1795910420,3,2.5,2,3,8
1795910360,3,2.5,2,3,8
1795900360,4,2.5,2,4,8
1795900210,4,2.5,1,3,8
1795900120,3,2.5,2,3,8
1795800040,4,3.25,2,4,11
1795700030,3,2.5,1,3,8
1795500240,2,1.75,1,4,7
1795500060,3,1,1,4,7
1794501415,3,2,1.5,4,8
1794501390,3,1.5,2,4,8
1794500870,3,1,1.5,3,7
1794500695,2,1.5,1,5,7
1794500383,3,1.75,2,3,8
1794500360,2,1,1.5,3,8
1790000080,4,2.25,1,4,8
1789900080,3,1.75,1,3,7
1789900065,3,1.75,1,3,8
1789800020,6,1.5,1,4,8
1788900380,2,1,1,4,6
1788900230,3,1,1,3,6
1788900230,3,1,1,3,6
1788800910,3,1,1,4,6
1788800770,3,1,1,3,6
1788800630,3,1,1,3,6
1788800630,3,1,1,3,6
1788800610,3,1,1,3,6
1788800080,3,1,1,3,6
1788700295,3,1,1,4,7
1788700230,3,1.5,1,4,6
1788700185,2,1,1,4,6
1788700160,3,1,1,4,6
1788700070,2,1,1,4,6
1788300020,3,1,1,4,6
1788300010,2,1,1,3,6
1787600294,2,1,1,3,7
1787600252,2,1,1,3,7
1787600224,3,2.5,1,3,7
1787600209,3,2.5,2,3,8
1787600190,2,1,1,3,7
1787600165,3,1.75,1,3,8
1787600164,2,1,1,4,6
1787600146,4,2.5,1,3,8
1787600094,3,1,1,3,7
1787270090,4,2.5,2,3,8
1787250210,4,2.75,2,3,8
1786830090,3,2,1,3,8
1786830060,3,3.25,2,4,8
1786810040,3,2.75,1.5,3,9
1786700240,4,3.25,2,3,8
1786700080,4,2.5,2,3,9
1786640070,3,2,1,3,8
1786640030,3,2,1,4,8
1786630160,4,2.5,2,3,8
1786200010,4,2.5,2,3,9
1785500132,3,1,1,3,7
1785400780,3,2.25,1,3,8
1785400770,4,2.25,2,3,8
1785400300,3,2,1,3,8
1785400210,4,2.25,2,3,8
1782500095,2,1,1,4,7
1782500065,4,1.75,1,4,7
1782500035,2,1,1,4,7
1782000180,2,1,1,4,7
1782000160,2,1,1,4,7
1782000130,3,1,1,4,7
1782000085,2,1,1,4,7
1781500435,3,1.75,1,5,7
1781500435,3,1.75,1,5,7
1781500385,3,1,1,3,7
1781500220,3,2.5,2,3,9
1781500180,2,1,1.5,3,7
1781500155,4,1.75,1.5,4,7
1778500620,4,2.25,2,3,9
1778500595,5,1.5,1.5,3,7
1778500015,3,1.5,1.5,3,8
1778360150,7,5.5,2,3,10
1778350270,3,2.5,2,3,9
1778350160,5,3.25,2,3,10
1778350150,5,4,2,3,10
1778350070,4,2.75,2,3,10
1777600900,4,2.5,1,5,8
1777600880,5,2.5,1,4,8
1777600850,4,2.25,1,3,8
1777600490,4,2.5,1,4,8
1777600450,5,3,1,4,8
1777600230,4,3,1,5,8
1777600210,4,2.25,1,5,8
1777500160,5,3,1,4,9
1777500090,6,2.5,1,4,8
1777500060,5,2.5,1,4,8
1776460190,3,2.5,2,3,8
1776460140,3,2.5,2,3,8
1776460110,4,2.75,2,3,8
1776420150,4,2.25,2,3,7
1776230220,3,2.5,2.5,3,8
1776230190,4,3.5,2,3,8
1776230180,4,2.5,2,3,8
1776230060,4,2.5,2,3,7
1775950100,3,1.5,1,3,8
1775950030,4,1.75,1,3,8
1775930440,3,2.25,2,4,8
1775930140,3,1.75,1,3,8
1775930010,3,2.75,1,3,7
1775920350,3,1,1,3,7
1775920340,4,1.75,1,3,7
1775920210,3,1,1,4,7
1775910460,3,2.5,1,3,7
1775910370,4,2.25,1,3,9
1775910270,3,1,1,3,7
1775900220,3,1.5,1,3,7
1775900140,3,2,1,4,8
1775801405,4,2.5,2,3,8
1775801340,3,1.75,1,3,7
1775801260,4,2.5,1,4,7
1775801090,4,2.25,1,5,8
1775801020,3,1.75,1,3,7
1775800860,3,2.25,1,4,7
1775800800,3,1,1,3,7
1775800750,3,1,1,4,6
1775800740,4,1.75,1,4,7
1775800710,3,1,1,4,7
1775800510,4,1,1,4,7
1775800420,4,2.25,1,4,8
1775800290,3,1.75,1,3,7
1775800280,5,2,2,4,7
1775800220,3,1.75,1,4,7
1775700011,3,2.5,1,3,6
1775500371,4,2.5,1.5,3,10
1775500362,4,2.5,2,3,9
1775500310,4,1.75,1,3,8
1775500050,1,1,1,3,7
1774350160,4,2.5,1,3,8
1774230300,3,2.5,1,4,8
1774230180,5,2.25,1.5,3,8
1774230090,4,2.75,1.5,4,8
1774220400,4,2.25,2,4,8
1774220350,3,2.25,1,3,8
1774220160,3,2.5,2,4,8
1774220070,4,2.25,2,3,8
1774200230,6,3,2,3,8
1774200190,3,2.75,1,4,8
1774200060,4,2.75,2,5,8
1774000780,4,2.75,1,4,8
1774000720,3,2.25,1,3,7
1774000330,3,1.75,1,4,8
1774000200,3,1.75,1,3,7
1774000170,4,1.75,1,3,8
1774000050,4,2.5,1,4,8
1774000030,6,2.25,1,4,7
1773600691,3,1,1,4,7
1773600264,5,3.5,2,3,9
1773101530,1,1,1,3,5
1773101340,4,2.75,1,4,6
1773101335,3,2.5,1,3,7
1773101215,4,1.75,1,4,7
1773101159,3,2.25,2,3,7
1773101050,3,1,1,4,7
1773101020,5,1.5,1.5,3,6
1773100980,3,2.25,2,3,7
1773100972,3,2.25,2,3,7
1773100967,3,2.25,2,3,7
1773100926,3,3.25,2,3,8
1773100924,3,3.25,2,3,8
1773100922,3,3.25,2,3,8
1773100921,3,3.25,2,3,8
1773100920,3,3.25,2,3,8
1773100765,1,1,1,3,6
1773100755,11,3,2,3,7
1773100620,5,3,1,3,7
1773100604,3,3.25,2,3,8
1773100561,3,2.5,2,3,8
1773100541,3,2.25,3,3,8
1773100510,3,1.75,1,4,6
1773100430,2,1.5,2,3,8
1773100416,3,2.5,2,3,7
1773100315,4,2.5,2,3,7
1773100310,4,2.5,2,3,7
1773100275,2,1.5,2,3,7
1773100123,3,1.75,2,3,7
1773100121,3,2.75,2,3,7
1772600665,3,2,1,5,8
1772600510,3,2.5,2,3,10
1771110720,3,1,1,3,7
1771110640,3,1,1,4,7
1771110550,3,1,1,4,7
1771110090,3,0.75,1,5,7
1771110070,3,1,1,4,7
1771100440,4,2,1,5,7
1771100360,3,1,1,4,7
1771100330,3,2.5,1,2,7
1771100240,3,1.75,1,4,7
1771100130,3,1.5,1,4,7
1771100030,3,1,1,3,7
1771000970,3,1,1,4,7
1771000960,3,1,1,3,7
1771000950,4,1.75,1,3,7
1771000890,3,1,1,3,7
1771000760,3,1,1,4,7
1771000690,3,1,1,3,7
1771000540,3,1,1,4,7
1771000440,3,1,1,3,7
1771000430,3,1,1,3,7
1771000290,3,1.75,1,3,8
1770000490,2,1.75,1,3,7
1770000460,3,2.25,1,3,8
1770000330,4,2.75,1,4,7
1770000130,3,1.75,1,3,7
1770000090,3,1.75,1,3,7
1769600204,3,1.75,1,3,8
1769600147,3,3.25,2,3,8
1769600066,3,3.5,2,3,8
1766600075,2,1,1,4,7
1765100025,3,2.25,1,3,7
1762600320,5,4,2,3,10
1762600280,3,2.5,1.5,3,10
1762600260,4,3.25,2,3,10
1762600190,4,2.5,2,3,10
1762600090,4,2.5,2,3,10
1762600070,4,2.5,2,3,10
1761600150,3,1.5,1,4,7
1761600050,3,2,1,4,7
1761300850,4,1.75,1,5,7
1761300650,4,2,1,5,7
1761300340,3,2,1,5,7
1761300310,4,2,1.5,3,7
1761300110,4,2,2,4,7
1761300100,5,1.75,1,4,7
1761100300,3,1.75,1,3,7
1761100190,3,2.25,1,3,7
1761100080,3,1.75,1,3,7
1760651000,3,2.25,2,3,7
1760650950,3,2.5,2,3,7
1760650900,4,2.5,2,3,7
1760650880,4,2.5,2,3,7
1760650820,3,2.25,2,3,7
1760650750,4,2.5,2,3,7
1760650670,3,2.25,2,3,7
1760650610,4,2.5,2,3,7
1760650500,4,2.5,2,3,7
1760650290,3,2.5,2,3,7
1760650280,4,2.5,2,3,7
1760650210,4,2.5,2,3,7
1760600009,3,1,1,3,7
1759701600,3,1.5,1,4,6
1755700090,3,2.25,1,4,7
1755700060,3,2,1,5,7
1753500100,3,2.25,1,4,7
1748800120,4,2.5,2,3,8
1745100140,3,1,1,4,7
1745000090,3,1.5,1,4,7
1742800430,5,1.75,1,3,8
1742800060,3,1.75,1,5,8
1742800030,4,2.5,1,5,9
1741700040,3,1,1,3,7
1737320120,5,2.5,1,3,8
1737320060,3,1.75,1,3,8
1737300130,6,2.5,2,3,8
1737300110,4,3,2,3,8
1737100830,4,2.25,2,3,8
1737100040,3,1.75,1,3,8
1736800920,3,1.75,1,3,8
1736800740,4,1.75,1,3,8
1736800520,3,2.5,1,3,8
1736100090,3,1,1,3,7
1735800050,1,1,1,4,5
1732801300,2,2.5,2,3,9
1732801150,4,4.75,2,4,11
1732800865,4,2.5,2,3,9
1732800820,4,2.5,2.5,4,8
1732800780,5,3,2.5,5,11
1732800310,4,3.75,2,3,10
1732800199,2,2.5,3,3,9
1732800194,2,2.5,3,3,9
1732800184,2,1.5,2,3,8
1732800175,3,2.5,2,3,8
1732600050,3,2,1,3,8
1727850350,4,2.5,1.5,4,11
1727850340,4,2.75,2,3,11
1727510030,3,2.25,1,5,7
1727500390,4,2.25,1,4,7
1727500340,3,2,1,3,7
1727500280,4,2.25,1,5,7
1727500230,3,1.75,1,3,7
1727500010,3,1.75,1,3,7
1727001300,4,3.25,2,3,11
1727000680,4,2.5,1,4,9
1726600150,4,3,2,4,9
1726600120,4,2.5,1,4,9
1726600110,3,2.25,1,3,9
1726069202,3,1.75,1,3,7
1726069198,3,2.5,2,4,9
1726069179,3,1.75,1,4,8
1726069084,4,1.75,2,4,7
1726069064,2,1,1,3,7
1726069060,4,2.75,2,4,9
1726069051,2,1,1,4,7
1726059134,3,2.5,2,3,11
1726059053,2,1.5,1,1,6
1725800280,3,1,1.5,4,7
1725079061,3,1.75,1,3,7
1725079047,3,2.25,1,3,7
1725079025,3,2,1,3,7
1725059330,4,2.5,2,3,9
1725059316,4,4,2,3,13
1725059259,3,1,1,3,7
1725059252,4,3.5,2,3,8
1725059209,6,2.5,1,5,7
1725059187,2,1.75,1,3,7
1725059182,4,2.5,2,3,10
1725059136,4,4.5,2,3,12
1725059127,6,4.25,2,3,11
1724500030,4,2.5,1,3,8
1724079048,3,2.5,1,3,7
1724079013,3,2.25,2,3,9
1724069079,2,3.25,2,3,9
1724069062,2,3.25,3,3,9
1724069060,2,3.25,3,3,8
1724069059,5,4,3,3,10
1724069043,3,2.5,2,4,8
1723099031,4,3.5,2,3,9
1723059050,2,1,1,4,6
1723049624,5,3,1,3,7
1723049567,3,1,1,3,7
1723049419,3,1.5,1,4,7
1723049270,3,2,1,4,7
1723049033,1,0.75,1,3,5
1723049008,2,1,1,4,6
1722800860,3,2.75,2,3,7
1722800835,2,1,1,3,6
1722069145,4,2.5,2,3,9
1722069097,3,2.5,1,4,7
1722069052,5,2.5,1,4,8
1722059326,3,2,1,3,7
1722059235,4,1.75,1,4,7
1722059222,3,1.5,1,5,7
1722059021,3,2,1,3,7
1722049154,3,2.25,2,3,8
1721801591,1,1,1,3,5
1721801280,2,0.75,1,3,6
1721801161,4,2.5,2,3,7
1721801025,2,1,1,3,7
1721801010,3,1,1,3,6
1721801010,3,1,1,3,6
1721800470,5,2,1.5,3,6
1721800190,2,1.5,1,3,6
1721069036,3,1.75,1,4,8
1721059286,4,2.5,2,3,9
1721059230,3,1.75,1,4,7
1721059218,3,1.75,1,4,7
1721059069,3,2,1,4,7
1720800305,1,2.25,2,4,8
1720069146,3,2,1,3,8
1720069075,3,3,1.5,3,8
1720069029,3,1,1,5,6
1720069006,2,1,1,5,6
1714900060,5,3,1.5,4,7
1710400007,3,2,3,3,8
1710400005,3,2,3,3,8
1708400595,5,1.75,1.5,4,7
1708400555,2,1.75,1,3,7
1708400370,2,1,1,4,7
1705400550,3,1,1.5,3,7
1705400361,2,1,1,4,7
1705400350,3,1,1,3,7
1705400244,2,1,1,5,7
1705400055,4,1,1.5,5,6
1704900303,3,2.25,2,3,9
1704900206,3,1.75,1,3,7
1704900180,3,1,1.5,3,7
1704900135,2,1,1,3,7
1703900155,2,1,1,3,7
1703900005,3,1,1,4,6
1703401110,2,1,1,3,6
1703400910,3,2.5,2,3,9
1703400585,3,2,1.5,3,6
1703400470,2,1,1,4,7
1703050520,3,2.5,2,3,9
1703050500,3,2.5,2,3,9
1703050420,4,2.5,2,3,9
1703050200,4,2.5,2,3,9
1702901618,1,2,2,3,8
1702901557,5,3,1,3,7
1702901500,2,1,1,4,6
1702901485,2,1,1,3,7
1702901340,3,2,2,4,7
1702901180,6,3,2.5,4,7
1702900664,2,2.5,3.5,3,8
1702900624,2,2.25,2,3,7
1698900195,3,2,1,4,8
1698900075,4,2.75,1.5,4,9
1697000400,3,1,1,3,7
1697000370,3,1,1,5,7
1695900150,2,1.75,1.5,3,8
1695900060,4,1,1.5,4,7
1695900025,2,1,1,4,6
1693600080,4,3.5,1,3,8
1692900110,5,3.25,1,4,9
1692900095,4,2.75,2,3,11
1689401526,3,2.5,3,3,7
1689401230,3,1.5,2,5,8
1689400375,4,3.25,2,5,9
1689400150,3,2.75,1.5,4,9
1687910200,4,2.25,1,3,8
1687910100,4,2.25,1,3,8
1687900520,4,2.25,2,4,8
1687900170,4,2.25,2,4,8
1687000270,3,2.5,2,3,8
1687000240,3,2.5,2,3,8
1687000220,4,2.5,2,3,8
1687000210,3,2.5,2,3,8
1687000200,3,2.5,2,3,8
1685800100,4,2.5,2,3,10
1685200190,3,1.75,1,4,7
1685200110,3,1.75,1,4,7
1685200020,3,1.75,1,4,7
1683900040,3,2.25,2,3,7
1683800120,3,2.25,1,4,7
1683600240,3,1.75,1,3,7
1683600130,3,1.75,1,4,7
1683600120,3,1.75,1,4,7
1683600110,3,1.75,1,4,7
1683500180,4,2,1,4,7
1683500140,4,2,1,4,7
1683400165,7,4,2,3,9
1682500240,4,2.25,2,3,8
1682500160,3,2,1,3,8
1682000350,3,1,1,4,7
1682000280,3,1.75,1,4,7
1682000160,3,1,1,4,7
1681400010,4,2.75,1.5,3,8
1678400105,4,1.5,1.5,3,7
1673000240,4,2.5,2,3,8
1672000170,3,1.75,1,4,8
1672000020,4,2.25,1,4,8
1670400090,3,1,1,2,5
1670400068,2,1.5,2,3,7
1668500100,3,2.5,2,4,9
1668500090,3,2.5,2,3,9
1665400165,3,1,1,3,7
1665400045,3,1,1,2,7
1665400025,3,1.75,1,3,7
1661000060,3,1.75,1,3,8
1657530450,3,2.5,2,3,7
1657530350,3,2.5,2,3,7
1657530180,3,2.5,2,3,7
1657530010,3,2.5,2,3,7
1657310170,3,2.5,2,3,8
1657300450,3,2.25,2,4,9
1657300280,3,2.25,2,4,9
1657300270,4,2.25,2,4,9
1657300070,4,2.25,2,4,9
1657000070,3,2,1,4,6
1656600310,4,2.5,2,3,9
1656600280,4,2.5,2,3,9
1653500070,4,2.75,2,3,8
1652500060,8,2.75,1,4,9
1652500010,4,3.5,2,3,11
1651800030,4,2.25,1,4,11
1651800010,4,1.75,1,4,8
1651500060,5,2,1,4,8
1651500040,4,4,2,3,10
1646502355,4,3.25,2,3,9
1646502165,2,1.75,1,4,6
1646502055,3,1,1.5,3,7
1646501920,3,1.75,1,4,7
1646501845,3,2,2,5,7
1646500810,2,1.75,2,3,8
1646500785,2,1,2,3,7
1646500365,3,1.75,2,4,7
1645000710,3,1,1,5,7
1645000580,4,2.5,1,3,7
1645000310,3,1.5,1,4,7
1645000100,3,1.5,1,4,7
1645000097,3,1.75,1,4,7
1644510040,4,2.5,2,3,9
1644500450,3,3,2,3,9
1644500050,6,3.5,2,3,9
1643500072,4,2.25,1,5,7
1635500250,4,2.5,2,3,9
1630700380,5,5.75,2,3,12
1630700361,4,1.75,1,3,8
1630700361,4,1.75,1,3,8
1630700276,2,1.5,1,3,7
1630700135,4,2,2,3,8
1628700107,3,1.75,1,3,7
1626079154,3,2,2,3,8
1626079132,3,2.5,1.5,3,7
1626079066,2,1,1,3,6
1626079012,3,1.75,1,3,7
1626069253,4,2.5,2,3,8
1626069220,3,2.5,2,5,8
1626069198,3,1.75,1,3,8
1626069178,4,2.5,1,5,7
1626069139,3,2.25,1,3,7
1626069102,4,2.25,2,3,7
1626069069,3,2.5,1,4,7
1625069101,4,3,2,4,10
1624079104,3,2.25,2,3,8
1624079088,3,2.75,2,3,6
1624079057,4,1,1.5,3,7
1624079051,2,2.5,1,4,7
1624079024,3,2.5,2,3,9
1624079021,3,1,1,3,7
1624059224,4,3.5,2,3,10
1624059219,2,2,1,5,8
1624059093,3,2,1,3,7
1624049293,5,3.75,1,3,7
1624049291,3,3.5,2,3,8
1624049275,4,2.5,2,3,7
1624049228,4,1,1,3,7
1624049170,4,2,1,3,7
1624049092,2,1,1,3,6
1624049087,2,2.5,2,4,8
1623800440,3,2,1,4,7
1623800300,2,1,1,3,7
1623301185,3,1.75,1,4,7
1623300765,2,1,1,3,7
1623300325,5,3.5,2,5,9
1623300160,2,2,1.5,3,7
1623300055,5,1.75,1.5,4,7
1623089165,4,3.75,2,3,10
1623089086,4,2.75,2,3,9
1623089039,2,1,1,4,6
1623089025,5,3,1,3,6
1623069071,3,2.5,2,4,8
1623069046,4,3.5,2,3,11
1623069023,4,2.5,2,3,10
1623059092,3,2,1,4,7
1623049241,3,1.75,1,3,7
1623049214,4,1.5,1,5,6
1623049174,4,3,1,3,7
1623049145,2,1,1,5,6
1623049133,4,2,1,3,6
1623049062,2,1,1,3,6
1623049041,2,1,1,2,5
1622069127,5,3.25,2,4,9
1622059095,3,1.75,1,5,7
1622059088,4,2.5,1,5,8
1622049242,4,2.5,2,3,9
1622049182,4,2.25,2,3,8
1622049154,3,1.75,2,3,7
1622049140,4,1.75,1,3,7
1621069045,4,2.5,2,3,10
1615900020,6,2,2.5,4,7
1612500170,4,1,1.5,3,6
1612500155,4,1.5,1.5,3,6
1612500090,4,1,1,4,7
1610000016,4,1,1.5,3,6
1608000120,3,2.5,2,3,8
1607100139,3,1,1,3,7
1607100038,4,3.25,1,3,9
1604730150,5,3,2,3,8
1604602195,5,1.75,1,3,6
1604602050,3,2.5,2,3,9
1604601855,3,1,1,3,6
1604601804,3,3.75,2,3,9
1604601803,3,2.75,2,3,9
1604601801,3,2.75,2,3,9
1604601572,2,2.25,2,3,9
1604601570,2,2.25,2,3,9
1604601375,3,2.5,1.5,3,7
1604601225,3,2,1,3,7
1604601155,3,1,1,2,6
1604600790,2,2,1,3,6
1604600660,2,1,1.5,4,7
1604600540,3,1,1.5,4,7
1604600227,2,1,1,3,6
1604600095,5,3,2,3,7
1604600085,3,2.5,1,4,6
1604590230,4,2.5,2,4,10
1604590190,5,3.5,1,3,10
1601600195,3,1,1,3,6
1601600167,5,2.75,1,3,7
1598600320,4,1.5,1,3,7
1598600209,6,2.5,1,3,7
1596600060,1,1,1,3,6
1596600024,5,2.75,1,5,7
1593000690,3,1,2,3,5
1592300010,5,3.5,1.5,4,8
1592080060,3,2.5,2,3,7
1592000780,3,2.5,1,3,9
1592000680,3,2.5,2,3,9
1592000640,3,2.25,2,3,9
1592000260,3,2.25,2,3,9
1592000250,4,2.75,2,3,9
1592000130,3,2.5,2,3,9
1592000050,4,2.5,1,3,9
1591600676,3,1,1.5,4,6
1591600527,3,1.5,1,3,7
1591600506,4,2.25,1.5,4,7
1591600307,3,1.75,1,5,7
1591600044,4,3.25,2,3,7
1591000015,3,1,1,4,7
1588600177,4,1,1.5,3,6
1588600110,3,1,1,4,6
1588600045,2,1.75,1,3,6
1588600040,2,1,1,4,6
1574700140,3,1.75,1,3,7
1574100025,4,1.5,1,4,6
1571100130,3,1,1,3,7
1568100920,4,2.5,2,3,8
1568100730,2,2,1,4,6
1568100670,3,1.75,1,3,7
1568100387,3,2,2,3,7
1568100386,3,1,1,3,7
1568100380,2,1,1,4,7
1568100300,6,4.5,2,3,7
1568100300,6,4.5,2,3,7
1568100295,6,4.5,2,3,7
1568100290,4,3,2,3,7
1568100225,2,1.5,1,5,6
1568100220,3,1,1,5,7
1568100215,2,1,1.5,5,6
1568100087,3,2,2,3,7
1568100076,5,1,1.5,3,8
1568100060,3,1,1,4,7
1566100625,3,2.25,2,3,8
1566100595,3,1,1,3,6
1566100555,4,2,1,4,7
1566100450,3,2,1,5,7
1566100400,3,1,1,3,6
1566100130,2,1,1,4,6
1566100010,3,1,1,3,6
1565950670,3,2.5,2,3,8
1565950260,3,2.5,2,3,8
1565950230,3,2.5,2,3,8
1565950090,4,2.5,2,3,8
1565950030,4,2.5,2,3,8
1565930130,4,3.25,2,3,8
1565930070,3,2.5,2,3,7
1565900390,4,2.25,2,3,7
1565900070,3,2,1,3,7
1565600130,5,1.75,1,3,7
1565100010,3,2.25,1,4,7
1564000740,4,2.5,2,3,9
1564000410,4,2.5,2,3,10
1563103040,2,1,1,3,7
1563102965,4,3.5,3,3,10
1563102880,4,2,1.5,4,8
1563102685,3,2.5,2,4,9
1563102435,3,1.75,1,5,8
1563100705,4,3.5,1.5,3,7
1563100557,3,1.5,2,3,8
1562200380,4,1.75,1,4,8
1562200240,3,2.25,1,3,8
1562200090,4,2.5,1,5,8
1562200040,5,2.25,1,4,8
1562100380,4,1.75,1,4,8
1562100340,4,3,2,3,8
1562100220,6,2,1,4,8
1562100030,4,1.75,1,4,8
1562000120,4,2.5,1,3,8
1562000050,5,2.75,1,4,8
1561930020,4,3,2,3,9
1561910270,3,2.5,2,3,9
1561910190,3,2.5,2,3,9
1561900330,4,3,1,3,9
1561900180,3,2.5,2,3,9
1561750040,5,4.5,2,3,11
1561600095,4,2,1,4,8
1561600056,4,3.5,2,3,10
1561600025,3,1.5,1,4,7
1560930450,3,2.5,2,3,9
1560930070,4,3.5,1,4,10
1560930050,3,2,1,3,9
1560920450,4,3,2,3,11
1560920370,3,2.25,2,3,9
1560920200,3,2.5,1,3,9
1560920040,4,2.5,2,3,9
1560870470,4,2.5,2,3,8
1560870040,3,2.5,2,3,8
1560800150,4,2.5,1,3,7
1560800110,5,2,1,4,7
1560100135,2,1,1,3,7
1559900200,3,2.25,2,3,7
1559900140,3,2.25,2,3,7
1559900110,3,2.25,2,3,7
1559900080,3,2.25,2,3,7
1558500100,4,2.25,2,3,8
1558500050,3,2.5,2,3,8
1558100398,3,1.75,1,4,7
1557000190,3,1.5,1,4,7
1556200265,3,2.25,2,4,8
1556200205,5,1,1.5,3,7
1556200155,3,2,1.5,3,8
1556200145,4,2,1.5,4,7
1556200005,5,1,2.5,4,9
1555300530,3,1.5,1,3,7
1555300490,3,1,1,4,7
1555300010,3,1,1,4,7
1555200590,3,1,1,3,7
1555200180,4,1,1.5,3,7
1552800280,5,2.25,1,3,8
1552800010,5,2.75,1,3,7
1552520070,3,2.5,1,3,7
1552520010,3,2.5,2,3,7
1552510160,3,2.75,2,3,7
1552100135,3,2.5,1,4,8
1551500130,4,1.5,1,3,7
1550000463,4,3.5,2,3,9
1549500585,3,2,1,3,7
1549500370,3,1,1,3,5
1549500272,3,2.5,2,3,9
1546600565,6,2.75,1,4,8
1546600230,3,2.5,1,4,8
1546600125,3,2.25,1,3,8
1546600120,4,2.25,1,4,9
1546600020,3,2.5,1,4,8
1545808960,3,2,1,4,7
1545808560,3,2.5,1,5,7
1545808370,3,2.25,1,3,7
1545808120,3,2,1,3,7
1545808110,4,2.5,2,3,7
1545807990,3,1.75,1,5,7
1545807920,3,1.75,1,4,7
1545807810,1,1,1,4,6
1545807610,3,2.5,1,3,7
1545807280,3,1.75,1,3,7
